a,b,c,d,e,f,g,h,predict
1.7508864235832076,-1.6950374145570546,1.8590104918366326,1.527187880569727,-0.5989819813224088,-0.6183233247948854,1.4436957057894964,0.9026384698002388,0
0.7398933364035973,-0.9146615630403511,2.366409330313905,0.8006752641417644,-0.4869077277489632,0.5363501471319967,1.5183299371801675,-1.2108442160374666,0
2.5164393861147545,-3.9024900768614357,-1.232317252058729,0.0032590503104682478,0.349121526980239,0.398068040000333,-0.011113445725652997,2.8886438825937892,0
0.035790686471512845,-0.10697158778985427,1.1057157015551184,0.7190182901504911,-3.0052244532834282,-0.4932452076893856,1.4535034572857233,1.8793282278464076,0
2.237055106506194,-3.6552179962434854,0.031107303541007214,-0.6945206693690098,1.1722593590798915,1.0718437805706824,0.6703645239434154,0.4669782316187408,0
-0.5230220766379319,0.5971692852603552,-0.4485716647624265,2.6890365869940296,-0.3374293224814693,3.5552392478559702,-2.858231267886034,-1.8605361699686236,0
1.9082401635956292,-1.300944538293385,0.3749588124435961,1.65922142851743,-0.14287739721293535,2.7958580373418567,-1.433558581646931,-0.333581140392417,0
4.759932256790908,-4.854049585646477,0.27470447022139866,1.3694455965448968,2.1608973447933524,0.5353545734027113,-0.13644779910734278,1.8683699989491371,0
0.027942883250197337,-0.7591718327477158,-1.527732765177555,1.3265836595468072,-0.4092407125360362,3.009290676005505,-2.391884044726319,-0.0428229968725388,0
-0.42830581269661194,-0.4284278413026975,3.8544755370697446,-0.07935828440618553,-0.31514401278853754,-1.0025805145549533,3.6510745165071348,-2.5532099016824414,0
0.5162583484945604,-0.3089924343582069,-0.06053409473822957,1.7658671796058112,-2.3568842684396962,0.669252899695556,-0.46365668444860636,2.0382159361683363,0
1.6987675630621295,-0.966988219216748,1.2344822065712242,1.1764582778581918,-1.3480994851163528,1.4121725856822414,0.115921852975675,0.5465447326926247,0
2.186289297667162,-3.90390736832588,0.5744121871604732,-0.02331789025569675,0.6737735316685869,-1.7127312404629338,2.208187601077581,2.230242219714148,0
-1.3137418080526615,0.9477249176962654,2.503258867597417,0.13877344557701998,-1.1714397431553853,1.6739496055652339,1.282876407033467,-3.2559815497371445,0
1.7553251027428414,-2.614562716386281,1.7843689871246935,0.30415471526118,1.2531410427692968,0.18780196685209893,1.5500205805089642,-0.9417234086083286,0
0.7796497847497439,-2.6646787042322173,-0.5142344723847363,-0.7107705926305301,-1.0464589083694218,-0.7047908937693494,1.4851231028578553,2.660771200681157,0
2.7811034007904745,-2.3964703869729362,0.7753397863252218,1.4584440135463796,-1.4652006028392686,-0.45184483717363166,0.833378256851687,3.204286282377096,0
-1.3567683982981928,0.14583765143228233,-1.3810789673853856,1.015176367763262,-2.805156593653538,-0.07673097779720917,-0.36554116252953545,2.5829744508353625,0
0.23606864388109883,-2.1555318156851513,-0.30822995607428494,-0.7568257913743377,-0.2984578825851466,0.2424702336849769,1.0128294799273532,0.8349900162169845,0
1.3581458469208076,-3.339655418693632,-0.138852739059522,0.06749008449207405,0.781001024935631,-0.7537221803900156,1.2201172197205954,1.4869313060861673,0
1.771457236625673,-0.9756797462770439,1.860644252034147,0.6475737829816821,-2.6878661518497005,-0.06224338994641343,1.6612521015646573,2.033529917461019,0
2.636210123477661,-1.7779014833967262,1.4250609386072504,2.4352658506751315,-0.8444068542892382,-0.009830092451521999,0.35486756997097,1.750055546211409,0
1.4541182706609725,-0.03011352636474296,1.0194678138198805,2.6879498241465427,-3.2630409993905793,0.06383325253525951,-0.005039190325266783,2.8836766412754233,0
5.142763626223691,-4.068709735080801,0.5940454729676916,1.9747263446820085,0.9523233619016711,1.037515137186044,-0.5719575637154748,2.4055295185825094,0
1.1141437922085022,-0.9077634074203513,3.053272913117024,0.9508140503402448,0.13606533967235945,0.8763184170537448,1.557997879787168,-2.237094767553252,0
0.6729031595097619,0.4656319780901996,4.773219749297971,0.1379195507186386,-2.5807990822300098,-0.04600120736613511,3.5702877398504405,-1.5305586113805267,0
-0.2698595842938565,-0.27738265475601,2.9171711470526516,0.3468559230874856,-1.219065903143149,-0.47105253998516017,2.6727465547250935,-1.2745000065108474,0
-1.4372000995028498,0.8672733671308694,1.242408076337403,0.6579234623047776,-0.9179329752209308,2.1102571134427732,0.014179437702697396,-2.7086282400787844,0
2.813043757453428,-0.6328193935188474,1.6187120713874008,2.0197307584507986,-2.845098036302711,1.4394493788985296,-0.1091798621932798,2.147156769826345,2
1.613969420872214,-1.5629547452828336,1.188987088243788,0.6231460869291552,0.05993407403733286,2.0314178116995256,0.03711771032561498,-0.9187387047162661,0
1.1724850359068304,-1.6074035286748707,3.7391827719442974,-0.024021125113621977,1.0235212708242964,0.32538768327055034,2.7742083465434018,-3.076558559373219,0
1.8279346222703987,-0.9152299052855191,1.1163991273649345,2.3528294330041044,-0.5323170077191419,1.6847995972199457,-0.7764650130397889,-0.013440745506233087,0
1.4132609398962148,-1.6457129355610562,-0.4233004271495642,0.35210835299959253,-2.8960563586282224,-0.4901559064007279,0.7817327589176783,4.240622051556169,0
0.6804467892399082,-0.710458110481714,3.5095454434565116,0.7862981154964789,-1.9680964310348656,-2.3122181577556606,3.778987338154749,0.7359929729738959,0
4.776326542941327,-4.532978199359607,0.20333817209655058,0.8599017750109038,-0.3568786967891151,-0.773796329066778,0.9503761310867885,4.677581096555749,0
0.9147552959823091,-1.2369092642062087,-1.3293490308607079,1.1107532833617066,-1.9910845812349762,1.1918018666434995,-1.1033475393108738,2.8634292410645275,0
0.2572983590023963,-0.29269251915259564,1.5270357857645807,1.615838519834638,1.1883945316217281,3.1886791233483276,-1.0231822707914495,-3.894918525857756,0
0.8069412260400541,-1.6885556953268561,0.26152628894886953,0.9090363891537825,0.6011413878334155,1.2606419914900906,-0.2337815265103234,-0.5823546757681868,0
2.1386635881294405,-2.7097328451037206,3.111915566310437,0.03492852515848044,0.8789994281369751,-0.960256612911915,3.0979704101953596,-0.7751435769593144,0
0.8256917192552905,-0.34236444752446427,2.355813192789446,0.47594529969054244,-1.4829375715668829,1.072310912761424,1.3303415462585988,-0.8170366557709546,0
3.4786445021387062,-2.067133945881896,-0.4556883631059705,1.745780285438711,-1.7460569880599708,2.0443360605995524,-1.5115524468558508,3.307877030019846,0
2.806710975110572,-3.5296103649638892,-0.2866206516108978,1.310760573111565,0.326673879196518,-0.7415288967825062,0.38131425999217383,3.0585414108769267,0
1.6700202407884488,-2.433427685215002,-1.6194016917375933,-0.48775353877024075,-2.277653259243046,0.6694281877834174,-0.07945019857246143,4.267412746192229,0
0.7443608271876205,-0.42988547747300576,1.2565187016525474,0.8642100268789016,-2.2277039005313384,0.6843733149151408,0.78370310459719,0.9315875335658658,0
2.0695773200642336,-2.669412241244243,-0.3717304549926963,1.3478668467007018,0.6971341059776597,1.0758704773625087,-0.7179963603633123,1.0407539631090077,0
1.019887958523087,-0.5121375225348171,1.6741768411049711,0.8037274902975866,-2.1630741352277627,0.6658670281798589,1.0563477223427895,0.7368102014774447,0
0.029267227525648698,0.32404959407044887,0.4550174011423065,0.8528264058676372,-3.2107262978535958,1.1503489491279921,0.09158373480247793,1.4763252583592947,0
2.0506781407966708,-1.8154559701427877,0.5557520761641472,1.7578377724825058,-0.40042898221682566,0.9485365631105553,-0.3128629225801007,1.0834147153114315,0
2.4497759491279845,-1.5482818184877636,-0.4835127400345707,2.7985921358050945,-0.2555788677442542,2.553609066439848,-2.4087452807434815,1.1180327249984197,0
4.83147854663825,-4.3769834464714865,-2.7080791545077902,3.6361370560466715,1.48281305338327,2.1507044519083838,-3.922235656095905,4.012111765434141,0
2.4832752185655123,-2.0392946891259625,-1.7495937830191512,2.825115231317181,1.0521039758567445,4.167233747936631,-4.06637731240781,0.22820779609183497,0
-0.9238127172974502,0.34317560149042325,-0.6130095835362122,1.987626625707732,-0.924982230426838,2.190067572067865,-1.7673749411987256,-0.6654310431255268,0
0.3696275306609179,0.21350759320827373,1.6713259560619789,0.5240528896679959,-4.89017589964452,-1.3765487955451103,2.465566872150974,3.617501619358646,0
0.21957138689715416,-1.1478725464190387,1.1080467623570394,-0.022968497511024033,-0.1260772044857802,1.153904961757351,0.8586419098430762,-1.2022737554761154,0
-0.5754744484072116,-1.7134964882571206,2.0041459651563778,-1.8362984415639425,1.3194386141435857,0.8535699858028918,2.5155962514353467,-3.4768612106231305,0
-0.5010051725881992,0.03437814213543655,1.0393345069078883,0.8954383521896019,-0.8896879707771806,1.4030279782035886,0.1778148068526596,-1.320856758471379,0
0.6699005786842804,0.4053709559675709,2.2240772468199883,2.201205056121232,-0.476619196802175,2.76039870824628,-0.6575061176285273,-2.68764995130806,0
1.0415906357394304,-0.20090693314413788,1.893960555471189,1.7506697244479263,-1.5620340769645447,0.9390420403266259,0.45017333607110516,-0.07066867752997419,0
1.0205006910783514,0.25089445265646937,3.5988784521707897,1.6486799514860366,-0.994190253282075,1.811707513969568,1.0212830083064006,-2.604274399584377,0
0.4502161856687382,-0.7315393624399261,-0.13101274009635255,0.8711347546643119,-0.5904318198088719,2.605530586008298,-1.1461047793885373,-0.568256025494481,0
1.5544131674318868,-1.339756452529797,2.954308971062506,0.319074158094914,-0.7449800422641648,0.1915588471321351,2.2802732058234945,-0.6937443006338239,0
1.5074778494715755,-3.5091313773442385,0.20485103827259654,-1.2440246871073946,1.555532965925778,0.9284413793799111,1.1327558074191781,-0.4475198648338189,0
2.9991285897721083,-2.8353675999688317,0.08919936480044655,0.8610413458877821,0.5750238479366312,2.3372865606553237,-0.9015352485044852,0.5702245558131473,0
1.1545757998331563,-1.479228708423431,0.5115330045973989,1.9775428784464038,0.7205043186446645,1.5735491608675287,-0.8234068506183657,-0.8111247778121656,0
4.155021934823045,-4.874718974854916,0.116655901880244,-0.16445916448606757,0.5432563617898745,-0.5300861569673172,1.3323362366504332,3.449826201011302,0
3.1348986832250576,-2.260895594959008,1.1566285586716034,1.0408331770124954,-1.6718915229407183,0.36978855693699997,0.7985334644658418,2.7117447788504445,0
1.3572359430020633,-1.3372677310660017,2.5594635728134794,1.1187917958970457,-1.4926260319559945,-1.7310075962859042,2.713656090789416,1.3743998340671304,0
0.9156258828546002,-0.10366145630917556,2.1181338576405198,1.5289393831133729,-1.4778108048706795,1.1150386870933915,0.5965254792061124,-0.5546460041657382,0
3.4879337287804204,-2.0223060837411833,2.678224298211494,1.3651967014604265,-1.5413241193823708,-0.33001269390193566,1.8099898997644892,1.993595550662619,0
-1.484802127876383,0.22449253332280938,1.834225816777447,0.05036298970335229,-0.8481107702801254,0.2124552945530649,1.7684944493432848,-2.020387306332004,0
-0.8502965086257492,-1.8417054102474388,1.3689880203570226,-0.6567969700993281,1.3846707818919186,-0.4163388982050269,2.2670871589408423,-2.2682046821854143,0
2.8422109738771546,-2.887508401134693,1.983775666536868,0.33062557138845616,0.5590291687475044,0.22376618724421038,1.620547044692426,0.1992150301201005,0
3.675514567809633,-4.104163350800113,-2.2052621176401668,1.5086847085009798,0.3319623368329847,1.3019097570875706,-1.916754768601124,4.066771330806393,0
-0.6806870463668369,0.4234308006803631,3.6212540102518664,-0.29435882310563555,-0.6923373596872509,1.3365867597395795,2.3462501942465326,-3.8742334811830204,0
-0.9555377278296688,2.133237866355229,1.236229105579983,3.31989642349364,-2.093272797426909,2.4694513704394687,-1.6491011544074783,-1.7043397340894708,0
2.7381449430670797,-2.184175784773379,0.8699808523399558,1.9193949993632717,-0.3554250827155917,0.8406805746269477,-0.14617381482408032,1.3906275713252487,0
1.3010148854740278,-1.0807911236967167,1.135629683502227,1.1846483630539046,-1.391877558033074,0.6204916997027528,0.5574130379241842,0.9200362458354399,0
1.0803752606439816,-1.7974036908584277,-0.4235245142419215,0.7952202919215536,-1.4885473620135914,-0.022726624374813875,0.28185955092360515,2.6613768194810796,0
-1.141974553660182,0.7513430337839164,0.898658360884362,0.8004115156543387,-1.3087003150468797,2.307898569437774,-0.3172803104261909,-2.005795036554414,0
2.3314867798315047,-2.2689301137988864,-1.0500602687592377,1.1583010097997493,-1.5370199711314407,1.0914895895296641,-0.9174200110481986,3.467653102985543,0
0.09673824797456054,-1.1099262338366314,1.856794393034297,0.19856190571524301,1.2610098966755454,1.9298803811757674,0.7040181801506709,-3.497164145738204,0
1.0215070129396335,-0.8637400578550474,0.06543149863548092,2.1044740413507155,-1.0597744997664735,1.41848070152054,-0.9882774493066837,0.8882798775290276,0
-1.7951148592283857,1.8483795831379854,2.055949417594415,0.2619274666303034,-2.6493250689386576,2.0540926788488187,0.798828775584575,-2.4193289930889414,0
0.6106806187952276,-1.1546578631035933,-0.3153132333953286,2.392278285806179,0.08454569130900702,0.9798029349628806,-1.1797921178834934,0.37134820155129106,0
2.990786651208867,-1.6684066831959599,1.4691804427217035,2.0298548878444964,-3.184341572908857,-1.5627623092064389,1.5442239226255838,4.7467546790468464,0
2.0977612154519827,-0.8130515136592892,-0.41080395332800235,1.947710611643314,-3.594733240281004,0.8168937342255689,-0.8145572129322799,4.385444593943672,0
1.7826487853154083,-1.5495904734365673,1.4949624578175311,1.303367834675757,0.33173957288464617,1.8271292456568424,-0.03467979216638031,-1.1017512515461223,0
5.328456552266667,-4.868071974167485,2.0542050774999447,2.007258712492792,2.050243771875688,-0.8156182072197311,1.322738021263096,1.7511214188633812,0
-1.4280848795459877,1.3596081857400981,3.757659188200477,0.5096764885097108,-3.1347584066353,-1.2110860475942524,3.5180322906295642,-1.0405670483357023,0
4.545721193480048,-4.069258172395481,-0.46543870252651853,1.7944289543087408,-0.33649489504942953,-0.39765400398951223,-0.20193388686125668,4.8141505051687385,0
2.4526583828477304,-1.8482932786672583,-0.24019110720670578,1.7867976191816728,-2.182637794876084,0.09240756600007727,-0.2544831987430741,3.9874081172627074,0
3.0460354314242926,-2.619330746074154,0.8110136045582217,1.7733871603754596,-0.739014603705831,-0.5720149889475226,0.6519943630859106,2.911993615741274,0
-0.19542658018002745,-0.4349175184324984,1.1336091331297513,0.1235520071870061,-1.1547777927230751,0.9866724547964403,0.9036037045190086,-0.6933211453928978,0
0.3979655172144442,2.6395324010494368,3.956018779324806,3.2524371000506602,-5.477809933902408,-0.3087989368528474,1.5854809792304998,1.2814402537896576,0
-0.12102236224974039,-0.9832308122764764,1.0419793052829243,-0.8059944881107415,-2.9258899226243087,-1.6189157183174343,2.907670940601872,2.5219536393677133,0
3.309199557456261,-3.069594597222825,2.1416676486727853,0.4468667222370166,0.11280585032728885,0.08558443896517698,1.7920893571998036,0.8636019726368285,0
-0.7134200364844474,-0.05054647057773909,1.2726571438059626,-0.5902339057115349,-2.1431866311890846,0.7038118554300026,1.587520685003646,-0.31119848405864337,0
2.3603098181429303,-0.9467584184090008,1.2720465559615968,1.5718801237882083,-2.7550007077424317,0.3773742619742878,0.5214158217933627,2.7578558678047496,0
-2.0597856281080653,1.2918688080520555,4.116111925077008,-0.430049343524322,-0.31286249010162603,1.5529330669820356,2.5867031745955074,-5.815545044590394,0
-0.18575232283736032,-0.4062431329143503,2.1459304380966007,-0.29865528729412394,-1.872789626414347,-0.18426296314356305,2.4242361367792853,-0.2577143492136033,0
-1.028660274237815,0.8951147707929614,0.6206478600911576,0.5891880411469367,-2.529569468037382,2.092781008701074,-0.18019879781174925,-0.6300466770160946,0
2.900407929268307,-2.2460628444006723,1.839684093727901,1.0137614364631127,0.5880943740463265,1.9196937639429719,0.2202542750982319,-0.8018767767320222,0
